condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
load,580,14247951.523,14251776.929,15337732,1,false
load,581,14268933.164,14272791.107,15358688,1,false
load,582,14289938.712,14292778.202,15379676,1,false
load,583,14310943.739,14315771.800,15400660,1,false
load,584,14331927.184,14333779.005,15421624,1,false
load,585,14352937.627,14354778.054,15442616,1,false
load,586,14373946.215,14378775.348,15463604,1,false
load,587,14394939.051,14399788.636,15484580,1,false
load,588,14415943.547,14420768.091,15505556,1,false
load,589,14436868.622,14440774.249,15526472,1,false
load,590,14457934.539,14460662.688,15547512,1,false
load,591,14478794.392,14481107.242,15568352,1,false
load,592,14499264.294,14501666.506,15588804,1,false
load,593,14519794.523,14522063.524,15609312,1,false
load,594,14540224.556,14542551.222,15629720,1,false
load,595,14560706.494,14563072.029,15650180,1,false
load,596,14581233.538,14583512.013,15670692,1,false
load,597,14601663.745,14603971.367,15691100,1,false
load,598,14622122.213,14624460.836,15711540,1,false
load,599,14642636.100,14644965.119,15732028,1,false
load,600,14663125.161,14665474.812,15752496,1,false
load,601,14683656.934,14685954.640,15773016,1,false
load,602,14704116.511,14706417.346,15793448,1,false
load,603,14724578.247,14726937.218,15813888,1,false
load,604,14745106.064,14747335.746,15834400,1,false
load,605,14765499.404,14767840.658,15854772,1,false
load,606,14786004.818,14788309.487,15875260,1,false
load,607,14806467.313,14812110.100,15895700,1,false
load,608,14827265.254,14829248.992,15916480,1,false
load,609,14847435.896,14849736.815,15936628,1,false
load,610,14867948.091,14870223.852,15957124,1,false
load,611,14888380.128,14890731.288,15977536,1,false
load,612,14908865.398,14911212.542,15998016,1,false
load,613,14929353.378,14931672.356,16018472,1,false
load,614,14949791.338,14952145.724,16038896,1,false
load,615,14970318.013,14972635.975,16059400,1,false
load,616,14990798.058,14993128.817,16079852,1,false
load,617,15011285.667,15013573.802,16100320,1,false
load,618,15031737.822,15034081.058,16120752,1,false
load,619,15052232.001,15054564.861,16141228,1,false
load,620,15072726.680,15075044.389,16161700,1,false
load,621,15093196.898,15095504.918,16182148,1,false
load,622,15113673.447,15115988.041,16202604,1,false
load,623,15134146.171,15136458.260,16223060,1,false
load,624,15154612.342,15156957.064,16243508,1,false
load,625,15175104.700,15177420.341,16263976,1,false
load,626,15195570.487,15197935.640,16284428,1,false
load,627,15216087.387,15218387.377,16304916,1,false
load,628,15240460.642,15242946.984,16329268,1,false
load,629,15261133.125,15263429.153,16349920,1,false
load,630,15281612.824,15283945.141,16370380,1,false
load,631,15302094.143,15304771.545,16390844,1,false
load,632,15322916.909,15324857.284,16411640,1,false
load,633,15343494.066,15345409.406,16432212,1,false
load,634,15366332.901,15370444.678,16455020,1,false
load,635,15386606.136,15390416.853,16475268,1,false
load,636,15407573.100,15410959.785,16496216,1,false
load,637,15428112.639,15431375.638,16516736,1,false
load,638,15448526.341,15451842.153,16537136,1,false
load,639,15469012.407,15472339.108,16557600,1,false
load,640,15489497.085,15492811.190,16578068,1,false
load,641,15509965.613,15513289.995,16598512,1,false
load,642,15530412.619,15533773.683,16618940,1,false
load,643,15550926.145,15554784.121,16639428,1,false
load,644,15571937.480,15574784.774,16660424,1,false
load,645,15594836.671,15599316.683,16683336,1,false
load,646,15615476.745,15619795.182,16703916,1,false
load,647,15635941.016,15640245.972,16724368,1,false
load,648,15656851.508,15660735.615,16745276,1,false
load,649,15677859.853,15681203.614,16766256,1,false
load,650,15698368.050,15702767.781,16786736,1,false
load,651,15718938.096,15722155.086,16807276,1,false
load,652,15739360.432,15742630.318,16827680,1,false
load,653,15759797.010,15763792.408,16848100,1,false
load,654,15779952.918,15783780.442,16868236,1,false
load,655,15800928.181,15804522.682,16889188,1,false
load,656,15821687.103,15824783.064,16909924,1,false
load,657,15841954.117,15845557.812,16930172,1,false
load,658,15862708.744,15865777.220,16950912,1,false
load,659,15882932.592,15886406.643,16971112,1,false
load,660,15903556.497,15906484.264,16991712,1,false
load,661,15923599.035,15926936.410,17011736,1,false
load,662,15944070.429,15947427.055,17032200,1,false
load,663,15964577.653,15967943.510,17052688,1,false
load,664,15985078.718,15988385.256,17073168,1,false
load,665,16005510.758,16008844.268,17093568,1,false
load,666,16026006.777,16029786.344,17114048,1,false
load,667,16046940.611,16051768.450,17134960,1,false
load,668,16067930.030,16070794.236,17155936,1,false
load,669,16088951.952,16090778.987,17176936,1,false
load,670,16109924.697,16111776.869,17197884,1,false
load,671,16130925.997,16136775.574,17218868,1,false
load,672,16151922.989,16156776.609,17239840,1,false
load,673,16172933.527,16176778.259,17260836,1,false
load,674,16193944.205,16197787.336,17281820,1,false
load,675,16214949.072,16217781.060,17302808,1,false
load,676,16235956.136,16238781.230,17323792,1,false
load,677,16256936.205,16258780.254,17344748,1,false
load,678,16277983.107,16279781.782,17365776,1,false
load,679,16298968.211,16303771.525,17386736,1,false
load,680,16319941.458,16324806.961,17407696,1,false
load,681,16340965.259,16344781.469,17428700,1,false
load,682,16361935.405,16365775.903,17449648,1,false
load,683,16382930.725,16385779.015,17470620,1,false
load,684,16403928.643,16406779.641,17491604,1,false
load,685,16424935.553,16426778.716,17512592,1,false
load,686,16445926.881,16447793.319,17533560,1,false
load,687,16466948.882,16471785.522,17554560,1,false
load,688,16487938.131,16492779.248,17575532,1,false
load,689,16508935.431,16514765.620,17596504,1,false
load,690,16529920.802,16533786.884,17617472,1,false
load,691,16550934.279,16553605.645,17638460,1,false
load,692,16571728.172,16574107.085,17659236,1,false
load,693,16592603.952,16594577.525,17680092,1,false
load,694,16612739.339,16615087.830,17700212,1,false
load,695,16633234.753,16635545.948,17720680,1,false
load,696,16653664.137,16656021.243,17741092,1,false
load,697,16674163.783,16676480.215,17761576,1,false
load,698,16694606.053,16696988.086,17781996,1,false
load,699,16715152.496,16717519.465,17802520,1,false
load,700,16735689.459,16738774.601,17823040,1,false
load,701,16755946.743,16758786.437,17843276,1,false
load,702,16776103.239,16782773.519,17863400,1,false
load,703,16796929.388,16799776.248,17884216,1,false
load,704,16817934.629,16820793.825,17905204,1,false
load,705,16838948.965,16840779.788,17926196,1,false
load,706,16859951.345,16865801.410,17947176,1,false
load,707,16880947.741,16885782.483,17968156,1,false
load,708,16901943.422,16908772.078,17989124,1,false
load,709,16922938.165,16926802.374,18010104,1,false
load,710,16943938.343,16947775.149,18031084,1,false
load,711,16964894.283,16967794.199,18052020,1,false
load,712,16985943.409,16987776.860,18073052,1,false
load,713,17006939.640,17008790.078,18094020,1,false
load,714,17027948.142,17033798.847,18115012,1,false
load,715,17048928.912,17053811.546,18135964,1,false
load,716,17069956.401,17073836.976,18156980,1,false
load,717,17089974.203,17094249.999,18176976,1,false
load,718,17110431.350,17114742.593,18197416,1,false
load,719,17130848.594,17135247.024,18217840,1,false
load,720,17151432.510,17155721.708,18238368,1,false
load,721,17171861.237,17176216.052,18258792,1,false
load,722,17192367.615,17196805.410,18279268,1,false
load,723,17212979.067,17217149.128,18299864,1,false
load,724,17233331.374,17237634.359,18320196,1,false
load,725,17253798.040,17259783.091,18340636,1,false
load,726,17273946.917,17278586.596,18360768,1,false
load,727,17294756.298,17299072.341,18381560,1,false
load,728,17315234.561,17319554.664,18402016,1,false
load,729,17335730.258,17340046.513,18422496,1,false
load,730,17356210.831,17360503.882,18442952,1,false
load,731,17376723.923,17381384.980,18463444,1,false
load,732,17397556.279,17401781.543,18484252,1,false
load,733,17417937.797,17422782.998,18504616,1,false
load,734,17438934.184,17442778.410,18525596,1,false
load,735,17459813.028,17463373.322,18546520,1,false
load,736,17480549.412,17483787.355,18567176,1,false
load,737,17500954.633,17504798.701,18587556,1,false
load,738,17521960.438,17524775.793,18608544,1,false
load,739,17542925.371,17545502.838,18629480,1,false
load,740,17563659.065,17565789.753,18650196,1,false
load,741,17583944.835,17585779.511,18670468,1,false
load,742,17604931.659,17606778.253,18691428,1,false
load,743,17625954.503,17631774.619,18712432,1,false
load,744,17646936.126,17651780.591,18733388,1,false
load,745,17667927.106,17672777.796,18754368,1,false
load,746,17688928.917,17695510.613,18775344,1,false
load,747,17709697.713,17712795.971,18796096,1,false
load,748,17729982.835,17733775.307,18816360,1,false
load,749,17750931.208,17753778.395,18837280,1,false
load,750,17771931.915,17774780.598,18858260,1,false
load,751,17792931.877,17794747.318,18879248,1,false
load,752,17813855.503,17815778.375,18900160,1,false
load,753,17833895.993,17835781.864,18920172,1,false
load,754,17854938.123,17856778.026,18941192,1,false
load,755,17875931.808,17880783.302,18962164,1,false
load,756,17896931.568,17901773.290,18983144,1,false
load,757,17917941.438,17921778.559,19004128,1,false
load,758,17938943.972,17943768.733,19025116,1,false
load,759,17959924.794,17962773.404,19046076,1,false
load,760,17980928.176,17983769.825,19067064,1,false
load,761,18001914.882,18004770.066,19088024,1,false
load,762,18022921.005,18025771.097,19109008,1,false
load,763,18043922.976,18049769.717,19129992,1,false
load,764,18064922.883,18070666.609,19150968,1,false
load,765,18085795.322,18089765.869,19171820,1,false
load,766,18105916.112,18110774.085,19191920,1,false
load,767,18126933.959,18130769.905,19212920,1,false
load,768,18147920.974,18151770.755,19233888,1,false
load,769,18168927.995,18171768.970,19254876,1,false
load,770,18189942.879,18192778.448,19275872,1,false
load,771,18210940.891,18212774.210,19296852,1,false
load,772,18231925.503,18237765.045,19317812,1,false
load,773,18252917.105,18257768.075,19338784,1,false
load,774,18273921.301,18278772.170,19359768,1,false
load,775,18294924.225,18298766.959,19380748,1,false
load,776,18315914.876,18319771.468,19401716,1,false
load,777,18336924.862,18339768.253,19422708,1,false
load,778,18357918.141,18360169.455,19443684,1,false
load,779,18378342.072,18380392.124,19464084,1,false
load,780,18398570.212,18400839.956,19484296,1,false
load,781,18418994.789,18421284.943,19504692,1,false
load,782,18439444.189,18441805.447,19525124,1,false
load,783,18459964.745,18462265.880,19545624,1,false
load,784,18480949.621,18482789.429,19566600,1,false
load,785,18501973.633,18503236.956,19587596,1,false
load,786,18522401.943,18523722.039,19608004,1,false
load,787,18542972.665,18544195.374,19628552,1,false
load,788,18563378.924,18564675.155,19648944,1,false
load,789,18583797.617,18585143.567,19669408,1,false
load,790,18604322.376,18605614.616,19689840,1,false
load,791,18624797.929,18626098.829,19710364,1,false
load,792,18645258.848,18646572.853,19730740,1,false
load,793,18665732.286,18667049.005,19751188,1,false
load,794,18686234.259,18687539.374,19771688,1,false
load,795,18706702.342,18708010.174,19792124,1,false
load,796,18727213.909,18728511.473,19812608,1,false
load,797,18747665.757,18748973.289,19833044,1,false
load,798,18768148.376,18769448.275,19853512,1,false
load,799,18788612.319,18790009.728,19873964,1,false
load,800,18809160.699,18810402.423,19894480,1,false
load,801,18829582.410,18830930.206,19914884,1,false
load,802,18850116.395,18851364.647,19935396,1,false
load,803,18870541.619,18872789.823,19955804,1,false
load,804,18890955.408,18892774.164,19976200,1,false
load,805,18911932.812,18917779.878,19997152,1,false
load,806,18932938.408,18937777.711,20018136,1,false
load,807,18953952.223,18958777.984,20039128,1,false
load,808,18974928.008,18978775.090,20060084,1,false
load,809,18995939.836,18999774.330,20081080,1,false
load,810,19016985.636,19019778.279,20102104,1,false
load,811,19037937.011,19040774.948,20123032,1,false
load,812,19058935.984,19060778.236,20144016,1,false
load,813,19079942.526,19085773.952,20165000,1,false
load,814,19100964.359,19105789.859,20186000,1,false
load,815,19121962.479,19127771.322,20206984,1,false
load,816,19142925.850,19147768.674,20227920,1,false
load,817,19163921.420,19167770.204,20248892,1,false
load,818,19184920.432,19188770.861,20269868,1,false
load,819,19205927.279,19208767.478,20290856,1,false
load,820,19226948.559,19229778.736,20311860,1,false
load,821,19247959.610,19253445.617,20332848,1,false
load,822,19268633.409,19274778.140,20353500,1,false
load,823,19288964.761,19294784.769,20373816,1,false
load,824,19309966.635,19315780.054,20394796,1,false
load,825,19330946.064,19335777.299,20415756,1,false
load,826,19351928.091,19356775.181,20436716,1,false
load,827,19372925.283,19375780.167,20457696,1,false
load,828,19393955.969,19396779.912,20478700,1,false
load,829,19414925.329,19416773.962,20499660,1,false
load,830,19435930.182,19437774.190,20520636,1,false
load,831,19456927.648,19461770.323,20541616,1,false
load,832,19477915.653,19482777.834,20562580,1,false
load,833,19498927.073,19502773.912,20583572,1,false
load,834,19519921.601,19523772.779,20604544,1,false
load,835,19540934.634,19543776.294,20625540,1,false
load,836,19561928.848,19564776.839,20646516,1,false
load,837,19582931.463,19584774.235,20667496,1,false
load,838,19603924.922,19605775.277,20688472,1,false
load,839,19624927.971,19629779.437,20709452,1,false
load,840,19645931.095,19650775.087,20730432,1,false
load,841,19666931.359,19670774.267,20751416,1,false
load,842,19687921.997,19691778.464,20772380,1,false
load,843,19708929.962,19711775.270,20793372,1,false
load,844,19729930.199,19732779.247,20814352,1,false
load,845,19750939.025,19752775.280,20835348,1,false
load,846,19771942.045,19777769.954,20856324,1,false
load,847,19792923.627,19797773.766,20877280,1,false
load,848,19813924.951,19818774.404,20898264,1,false
load,849,19834925.509,19838775.223,20919240,1,false
load,850,19855922.459,19859772.112,20940224,1,false
load,851,19876923.013,19879774.409,20961200,1,false
load,852,19897919.406,19900776.595,20982180,1,false
load,853,19918927.303,19920773.573,21003168,1,false
load,854,19939921.056,19945772.431,21024136,1,false
load,855,19960920.756,19965774.750,21045120,1,false
load,856,19981922.615,19986775.142,21066092,1,false
load,857,20002924.246,20006774.276,21087084,1,false
load,858,20023924.806,20027777.329,21108056,1,false
load,859,20044935.648,20047777.989,21129052,1,false
load,860,20065929.054,20068776.070,21150024,1,false
load,861,20086929.027,20088959.416,21171004,1,false
load,862,20107106.774,20109783.303,21191164,1,false
load,863,20127932.550,20129774.530,21211968,1,false
load,864,20148923.616,20154773.773,21232932,1,false
load,865,20169934.221,20174773.192,21253920,1,false
load,866,20190917.361,20195775.356,21274892,1,false
load,867,20211926.434,20215777.996,21295876,1,false
load,868,20232925.037,20236773.829,21316860,1,false
load,869,20253921.043,20256773.609,21337836,1,false
load,870,20274927.120,20276775.897,21358820,1,false
load,871,20295929.426,20297776.779,21379800,1,false
load,872,20316923.864,20321773.211,21400772,1,false
load,873,20337929.472,20344768.457,21421752,1,false
load,874,20358915.137,20362775.112,21442728,1,false
load,875,20379939.981,20383795.017,21463728,1,false
load,876,20400965.435,20403777.131,21484728,1,false
load,877,20421944.912,20424774.204,21505692,1,false
load,878,20442933.619,20444776.879,21526660,1,false
load,879,20463938.709,20465774.656,21547644,1,false
load,880,20484929.543,20489772.547,21568616,1,false
load,881,20505935.712,20510777.417,21589596,1,false
load,882,20526943.320,20530775.061,21610584,1,false
load,883,20547947.049,20551775.630,21631572,1,false
load,884,20568923.210,20571776.440,21652524,1,false
load,885,20589934.190,20592776.228,21673516,1,false
load,886,20610926.409,20612777.637,21694488,1,false
